排名,代號,名稱,市場,產業,行動,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,距20EMA%,5日報酬%,淘汰原因
426,3031,佰鴻,TWSE,光電業,排除,45.1,100,26.2,26.2,27.04,20.27,6.24,18.62,352.91,0.13,24.96,1.7,3.58,1,-43,-46,-46,-48,-56,0,-571,-1368,801,-1137,-43,-46,-48,-56,0,2,-1205200,17,32,1.4,-616,-2245,-644,-2239,-549,-1337,818,-1107,33.85,-12.96,-15.07,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
427,2474,可成,TWSE,其他電子業,排除,45,97.7,186.5,186.5,-55.07,-31.58,6.45,36.79,147.21,2.63,18.1,0.74,5.43,24,804,463,573,4748,8360,-375,-154,-492,-2127,-17299,791,303,4199,7733,3,2,56509500,189,437,15.91,104,3272,-6829,-23094,-935,-985,-6766,-25658,37.03,-5.73,-4.6,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
428,6281,全國電,TWSE,電子通路業,排除,44.9,100,51.1,51.1,-0.86,-1.6,3.12,73.4,127.06,1.13,13.83,1.91,6.4,1,0,0,0,0,0,0,30,5,137,101,0,0,0,0,0,0,0,4,5,2.52,-47,-35,114,62,30,1,132,95,46.56,-0.61,-1.73,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
429,8476,台境*,TWSE,綠能環保,排除,44.8,72,23.85,23.85,66.05,3.11,2.34,55.74,159.3,0,56.43,2.06,0.84,1,52,52,52,52,52,0,245,-326,-1107,-43,52,52,52,52,1,0,1240200,23,24,1.11,40,-36,-1037,-848,174,-401,-1183,-99,,,,"單日成交金額低於5,000萬元；外資持股5/10日下降，且外資5日賣超"
430,6189,豐藝,TWSE,電子通路業,排除,44.7,100,47.35,47.35,4.49,-2.48,4.6,57.46,168.57,1,18.65,1.99,5.5,3,0,0,0,-21,14,0,-151,-19,582,2109,0,0,-22,12,0,0,0,25,44,7.29,-567,-423,1141,-1008,-159,-46,558,2002,36.8,-6.8,-6.05,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
431,2243,宏旭-KY,TWSE,汽車工業,排除,44.6,100,52,52,-40.08,31.45,7.78,72.47,125.51,0.66,21.29,4.14,,1,-2,-4,-4,-6,-10,0,37,-300,-1289,-1345,-2,-4,-6,-10,0,2,-208000,14,13,29.86,-138,-719,-1310,-1313,15,-310,-1295,-1353,54.89,1.07,1.96,"單日成交金額低於5,000萬元；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超"
432,2387,精元,TWSE,電腦及週邊設備業,排除,44.4,100,38.1,38.1,-17.57,-9.89,2.13,44.48,180.59,0.49,13.6,0.73,10.32,3,0,0,0,-7,1357,0,-510,-1051,-397,179,0,0,-7,1356,0,0,0,16,16,9.38,34,-607,-501,-858,-511,-1067,-406,-1174,37.43,-3.7,-4.39,"單日成交金額低於5,000萬元；營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
433,1229,聯華,TWSE,食品工業,排除,44.4,95.4,40.85,40.85,-52.01,-22.93,9.65,20.5,100.83,0.55,15.94,1.33,4.83,7,877,881,917,1086,1558,-609,981,2351,-1567,661,877,905,1041,1514,4,1,36969250,21,-64,8.71,996,394,-3601,-3831,164,1425,-2544,-912,44.98,-1.55,1.87,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
434,3090,日電貿,TWSE,電子零組件業,排除,44.2,100,194.5,194.5,32.37,22.69,13.32,29.72,147.32,1.7,43.54,3.41,2.3,7,83,84,83,-98,1209,-175,4174,1895,2312,6181,-1122,-10971,-11384,-6752,0,5,-2133859500,-250,-315,11.96,2314,7212,8524,6655,5333,13117,14014,13327,32.87,-26.52,-32.11,處置或交易限制風險；中期趨勢仍向下；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
435,6768,志強-KY,TWSE,運動休閒,排除,44.2,100,70,70,5.2,-4.39,6.14,35.59,256.21,1.2,13.45,0.91,7.27,2,-125,-346,-346,-358,-384,-346,28,196,288,-555,-125,-346,-358,-384,0,2,-24220000,-8,-18,57.2,178,504,588,333,162,550,664,-135,26.69,-7.28,-1.69,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
436,2491,吉祥全,TWSE,光電業,排除,44.2,72,31.55,31.55,7.63,-7.13,-126.79,15.89,662.97,0.85,9.91,2.8,,1,24,24,24,24,24,0,205,464,427,-765,24,24,24,24,1,0,757200,19,18,6.16,21,136,233,-943,171,421,385,-808,,,,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足"
437,6743,安普新,TWSE,其他電子業,排除,44.1,72,29.5,29.5,29.71,0.77,1.93,69.09,87.9,-0.19,36.95,1.66,9.9,1,0,0,0,-3,498,0,-40,96,379,346,0,0,-4,497,0,0,0,37,39,3.69,80,135,-15,73,-66,59,343,-181,,,,"單日成交金額低於5,000萬元"
438,1707,葡萄王,TWSE,生技醫療業,排除,44,100,90.9,90.9,-7.24,-2.69,14.72,23.5,159.55,1.18,11.56,1.37,6.49,1,-69,-72,-72,-71,-70,0,-38,132,231,-21,-69,-72,-71,-70,1,2,-6544800,0,-13,14.32,-43,511,798,489,30,204,315,57,29.93,-3.17,-0.76,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
439,6120,達運,TWSE,光電業,排除,43.7,100,13.2,13.2,42.06,-3.78,-2.25,47.11,196.07,-0.15,,0.95,1.76,1,0,0,0,0,33,0,-2992,-6214,-4199,-4057,0,0,0,33,0,0,0,72,23,9.54,-151,-1194,-1088,1887,-3109,-6288,-4224,-3930,41.74,-6.34,-8.33,"單日成交金額低於5,000萬元；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
440,3189,景碩,TWSE,半導體業,排除,43.6,100,693,693,32.27,29.79,8.02,38.47,187.51,1.17,216.9,9.4,0.2,22,-145,-155,-152,-157,2506,-417,738,1969,4265,-1876,-146,305,-460,15234,3,2,211365000,281,237,21.06,-500,517,-4511,-14182,1166,1382,4485,-17456,44.73,-9.71,-12.83,處置或交易限制風險；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；當下除權息調整價未守20日EMA
441,4571,鈞興-KY,TWSE,電機機械,排除,43.5,100,152,152,5.51,-1.05,18.97,19.94,401.3,2.41,17.76,2.46,3.29,1,1,1,1,1,2,0,-32,-108,-371,-985,1,0,0,1,1,1,0,-9,-12,64.15,9,-66,-464,-996,-27,-100,-360,-974,31.42,-9.93,-8.16,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
442,2247,汎德永業,TWSE,汽車工業,排除,43.2,72,224,224,-6.99,-26.05,2.55,41.59,264.5,2.35,14.2,1.47,6.43,2,23,23,23,22,156,0,39,99,99,248,23,23,23,157,1,0,5152000,0,0,3.7,37,44,-64,-58,16,76,76,79,,,,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足"
443,5484,慧友,TWSE,光電業,排除,42.9,100,42.5,42.5,224.33,118.45,-9.56,48.35,110.65,0.33,125.81,6.03,,1,-25,-27,-27,-28,-32,0,-58,-292,-643,-656,-25,-27,-28,-32,0,2,-1147500,2,-3,1.28,21,-257,-233,-596,-36,-267,-612,-636,39.98,-9.32,-13.79,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
444,1314,中石化,TWSE,塑膠工業,排除,42.6,100,8.64,8.64,-29.27,-30.03,-15.82,40.44,153.87,-0.07,,0.45,,1,0,0,0,0,0,0,-13630,-14840,-49401,54492,0,0,0,0,0,0,0,724,1,10.38,6511,-44125,-4726,61085,-13228,-15562,-49399,54110,50.93,-0.99,-2.92,營收動能同步衰退；累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
445,2331,精英,TWSE,電腦及週邊設備業,排除,41.9,100,19.4,19.4,25.84,20.41,0.43,52.3,138.69,0.11,40.8,1.04,,1,0,0,-137,-937,-1128,0,-1108,-678,-884,-4387,0,-137,-937,-1128,0,2,-2657800,-1,-86,5.64,-353,942,1482,207,-1076,-540,139,-3045,37.07,-6.97,-5.6,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
446,4755,三福化,TWSE,化學工業,排除,41.9,100,126.5,126.5,15.63,-1.64,9.51,33.58,142.21,1.01,37.53,2.45,2.73,1,0,0,0,0,0,0,-225,-166,-226,-1164,0,0,0,0,0,0,0,-4,-3,23.92,42,191,234,-904,-224,-162,-222,-1152,42.67,-6.83,-3.8,"單日成交金額低於5,000萬元；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
447,2528,皇普,TWSE,建材營造,排除,41.2,72,22.05,22.05,-5.37,-68.41,-398.67,67.95,179.48,-0.11,9.31,1.35,13.48,1,0,0,0,-9,1163,0,138,585,742,2041,0,0,-11,1160,0,0,0,-2,4,1.24,142,744,465,651,136,587,749,886,,,,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足"
448,2492,華新科,TWSE,電子零組件業,排除,41,100,307.5,307.5,25.84,14.67,7.54,38.88,156.23,1.69,65.42,3.1,0.73,9,11,19,30,445,4243,0,118,-1147,-2060,-7184,11,-5792,-2561,9243,2,3,-1781040000,2253,750,24.3,-1384,1400,-864,-14173,201,2392,-251,-13089,31.31,-31.62,-33.94,處置或交易限制風險；中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
449,2477,美隆電,TWSE,其他電子業,排除,40.9,72,20.95,20.95,-15.09,-7.77,1.55,48.26,226.32,0.11,13.27,0.83,6.51,1,0,0,0,-3,414,0,21,31,-50,266,0,0,-3,414,0,0,0,3,2,23.47,22,2,-188,-362,22,28,-49,-144,,,,"單日成交金額低於5,000萬元；營收動能同步衰退；累計營收負成長且當月改善不足"
450,6176,瑞儀,TWSE,光電業,排除,40.2,100,84.5,84.5,-15.03,-5.98,11.95,49.96,165.92,2.29,9.46,1.13,3.95,7,-96,-99,-247,-3873,-29956,-402,-2917,-5479,2761,-1187,-96,-247,-3874,-29993,1,3,-20871500,-257,-248,35.6,-788,-1109,11749,32086,-2709,-4976,6884,29214,34.08,-5.73,-6.73,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
451,6226,光鼎,TWSE,光電業,排除,40.2,72,22.55,22.55,22.5,4,-6.37,40.97,123.71,0.01,,2.4,,1,1,1,1,1,1,0,354,1043,3977,7959,1,1,1,1,1,0,22550,-9,933,10.56,-119,779,2744,6892,351,1051,3043,7030,,,,處置或交易限制風險
452,1735,日勝化,TWSE,化學工業,排除,40.1,100,20,20,15.84,6.71,4.86,47.64,125.89,0.2,26.3,1.33,3.05,1,-21,-22,-22,-23,-27,0,-79,-92,-181,87,-21,-22,-22,-26,0,2,-440000,-3,-2,51.34,-27,148,148,269,-50,-67,-157,116,34.95,-9.68,-9.09,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
453,3015,全漢,TWSE,電子零組件業,排除,40.1,100,55.9,55.9,-14.01,-6.48,0.87,32.83,195.35,0.37,29.11,0.94,3.72,5,60,60,60,56,132,0,-354,-521,1405,2709,60,60,56,132,1,0,3354000,-40,-11,9.95,-353,-939,1002,3732,-400,-541,1359,2634,40.7,-9.95,-12.93,營收動能同步衰退；累計營收負成長且當月改善不足；當下除權息調整價未守20日EMA
454,8033,雷虎,TWSE,其他,排除,39.9,72,219,219,19.63,9.67,-0.7,45.47,219,0.34,362.69,19.22,,1,66,66,66,66,66,0,100,-1173,3974,22693,66,66,66,66,1,0,14454000,-230,-480,15.87,-510,-931,3813,20215,152,-1009,4388,23604,,,,處置或交易限制風險；估值高且成長不足以支撐
455,6962,奕力-KY,TWSE,半導體業,排除,39.7,100,32.45,32.45,-0.33,-5.7,3.76,20.83,263.36,0.58,23.49,0.83,2.92,1,1,1,3,3,53,0,-1392,-4352,-4629,2552,1,3,3,53,2,0,97350,-67,7,39.38,-172,-2384,-1289,3777,-1361,-4288,-4640,2451,34.84,-10.6,-9.74,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
456,4720,德淵,TWSE,化學工業,排除,39.5,100,20.35,20.35,25.06,10.87,3.67,50.98,142.61,0.2,35.9,1.54,1.83,1,-38,-42,-42,-43,-189,0,-220,-474,-1627,1076,-38,-38,-39,-183,0,1,-773300,-40,-38,5.49,0,-357,-403,593,-184,-396,-1549,1306,33.38,-13.3,-13.59,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
457,1718,中纖,TWSE,化學工業,排除,39,68,13.65,13.65,1.92,1.56,,91,87.26,0.17,61.04,0.88,,1,1,1,1,1,1,0,1405,12085,26065,27602,1,1,1,1,1,0,13650,1881,5411,7.85,1501,8800,22434,18065,1507,10203,20653,20663,,,,處置或交易限制風險
458,2723,美食-KY,TWSE,觀光餐旅,排除,38.8,100,65.3,63,-4.16,-12.65,8.04,40.22,121.88,1.31,,1.13,,1,-53,-55,-54,-54,-52,0,20,143,232,197,-53,-54,-54,-52,2,2,-3402000,12,5,46.12,-77,157,333,146,72,185,280,236,45,-1.41,-1.95,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
459,1528,恩德,TWSE,電機機械,排除,38.1,100,20.15,20.15,22.55,11.04,-5.06,58.94,138.95,-0.15,,1.92,,1,-69,-75,-75,-78,-91,0,601,1096,844,-932,-69,-75,-78,-91,0,2,-1511250,19,13,1.33,-38,562,414,-1399,658,1152,909,-853,27.32,-12.96,-10.84,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
460,3703,欣陸,TWSE,建材營造,排除,37.4,72,20.5,20.5,-5.55,-8.84,5.1,70.2,122.38,0.33,9.98,0.63,5.06,1,395,395,395,395,395,0,629,1161,1474,-512,395,392,390,390,1,2,8036000,30,20,20.25,472,573,87,-1822,240,739,1064,-928,,,,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足"
461,8215,明基材,TWSE,光電業,排除,36.9,100,25.3,25.3,13.05,5.47,-5.26,68.2,104.63,-0.64,,1.78,1.1,1,0,0,0,-18,-54,0,-408,-812,-2016,-1317,0,0,-18,-54,0,0,0,-33,-63,1.85,-153,-555,-1110,267,-393,-778,-1934,-1190,36.86,-10.66,-10.6,"單日成交金額低於5,000萬元；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
462,9914,美利達,TWSE,運動休閒,排除,36.7,60,84,84,-5.51,-15.29,5.21,43.46,142.15,1.09,22.76,1.26,3.33,1,0,2,20,87,333,28,5070,6216,6101,6577,0,18,84,331,3,1,1512000,121,220,23.17,-273,493,-1010,609,5204,6076,5796,6060,,,,資料覆蓋不足；累計營收負成長且當月改善不足
463,2013,中鋼構,TWSE,鋼鐵工業,排除,36.3,100,41,40.5,-22.56,-11.67,2.95,63.08,121.9,0.66,12.69,1.41,5.85,1,-30,-30,-30,-30,-30,0,-1,-41,-335,-291,-30,-30,-30,-30,0,1,-1215000,2,0,6.87,-1,64,-301,-537,29,-13,-305,-376,34.57,-2.43,-0.61,"單日成交金額低於5,000萬元；營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
464,1515,力山,TWSE,電機機械,排除,36.3,72,40.95,40.95,6.37,0.7,-0.43,48.31,104.05,0.07,45.77,2.09,1.34,1,67,67,67,67,67,0,-254,621,-144,1379,67,67,67,67,1,0,2743650,154,376,4.59,283,213,-1,2022,-347,400,-587,1000,,,,處置或交易限制風險
465,2540,愛山林,TWSE,建材營造,排除,36.2,100,53.5,53.5,-49.07,-44.16,0.97,73.69,138.77,-0.01,90.5,3.13,11.05,1,0,0,0,0,0,0,255,1312,1577,2010,0,0,0,0,0,0,0,33,-34,1.65,139,1047,1219,1305,261,1279,1611,2089,48.5,-0.15,1.33,"單日成交金額低於5,000萬元；營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；估值高且成長不足以支撐"
466,6230,尼得科超眾,TWSE,電腦及週邊設備業,排除,35.7,100,113,113,-3.16,9.01,0.75,44.13,216.93,-0.91,,1.76,,1,0,0,0,0,0,0,-18,-21,-23,-26,0,0,0,0,0,0,0,1,0,86.99,-9,-3,24,-42,-16,-22,-23,-25,32.31,-8.86,-8.87,"單日成交金額低於5,000萬元；中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
467,8163,達方,TWSE,電腦及週邊設備業,排除,35.5,100,32.8,32.8,1.08,9.33,1.31,61.59,135.35,0.2,69.31,0.96,1.41,1,0,0,0,0,0,0,-325,-562,-2547,-1336,0,0,0,0,0,0,0,-81,-195,9.61,-150,226,-997,-334,-295,-479,-2351,-1031,33.52,-14.36,-11.71,"單日成交金額低於5,000萬元；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
468,2466,冠西電,TWSE,光電業,排除,35.5,72,122,122,53.03,-11.62,-32.41,54.79,111.42,0.03,163.51,10.31,,1,67,67,67,67,67,0,68,74,2087,4648,67,67,67,67,1,0,8174000,29,42,13.15,-113,85,2393,4659,-11,-21,1979,4537,,,,處置或交易限制風險
469,6831,邁科,TWSE,電腦及週邊設備業,排除,35.2,98.2,612,612,29.3,18.23,6.55,47.68,164.08,0.66,138.21,17.15,0.44,4,0,0,4,11,-131,-59,-360,-686,-502,1864,-220,-380,-106,859,1,3,-232560000,-25,-97,16.29,-112,-313,388,1746,-137,-282,-300,1104,35.93,-19.62,-21.74,處置或交易限制風險；中期趨勢仍向下；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
470,9933,中鼎,TWSE,其他,排除,34.5,100,39.15,39.15,-16.64,-18.79,9.67,81.57,102.9,1,9.65,1.76,2.45,3,-446,-455,-458,-483,-545,0,162,1206,1809,3750,-446,-465,-494,-554,0,5,-18204750,109,101,18.58,249,1255,2010,6183,612,1562,2202,4041,39.07,-4.45,-4.74,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
471,1582,信錦,TWSE,電子零組件業,排除,33.6,100,71.7,71.7,-9.5,-6.27,5.27,40.68,201.5,0.35,27.85,1.47,3.92,2,-63,-68,-68,-71,-255,0,190,258,-695,-1485,-63,-63,-66,-249,0,1,-4517100,-185,-316,4.21,22,242,-86,888,337,505,-314,-793,27.09,-13.01,-9.47,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
472,4956,光鋐,TWSE,光電業,排除,33.5,100,29.65,29.65,-0.83,9.6,5,41.1,211.98,0.24,,1.98,,1,-42,-45,-45,-47,-55,0,471,1317,988,355,-42,-45,-47,-55,0,2,-1334250,-68,-70,11.18,198,632,765,558,550,1431,1105,478,26.81,-18.87,-18.99,"單日成交金額低於5,000萬元；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
473,1905,華紙,TWSE,造紙工業,排除,32.7,100,14.35,14.35,-0.43,-5.08,-4.89,53.95,117.44,-0.16,,1,,1,-244,-264,-264,-275,-318,0,440,263,-215,2778,-244,-264,-275,-318,0,2,-3788400,-185,-317,2.26,30,-551,135,890,686,712,377,3275,42.41,-6.57,-8.89,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；ETF短中期同步減碼；ETF 1/3日已轉為減碼；當下除權息調整價未守20日EMA"
474,6456,GIS-KY,TWSE,光電業,排除,32.5,100,64.8,64.8,-48.22,-22.34,-2,53.6,221.7,-0.61,,0.77,,1,0,0,0,0,0,0,-440,-794,666,-9553,0,0,0,0,0,0,0,-74,32,44.07,123,601,2730,-4629,-352,-720,636,-9494,41.47,-7.61,-8.35,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
475,6706,惠特,TWSE,光電業,排除,31.5,100,110.5,110.5,-26.07,-49.65,-77.09,51.32,219.71,-0.96,,2.55,,1,0,0,0,0,0,0,706,1846,1554,780,0,0,0,0,0,0,0,-489,-334,6.67,191,1026,1110,663,900,2335,1888,1303,27.08,-22.11,-20.5,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
476,2419,仲琦,TWSE,通信網路業,排除,29.8,100,25.5,25.5,-0.67,-3.94,1.33,46.11,189.09,0.07,,1.82,,1,-64,-70,-70,-73,-84,0,-383,-677,-571,-2198,-64,-70,-73,-84,0,2,-1785000,-24,-69,1.15,40,-129,304,-763,-307,-583,-429,-1918,33.19,-8.73,-8.6,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
477,3062,建漢,TWSE,通信網路業,排除,29.4,100,21.4,21.4,-34.39,-1.86,-14.02,34.5,174.14,-0.54,,1.82,,1,0,0,0,0,0,0,-946,-2436,-4155,-10270,0,0,0,0,0,0,0,-151,-262,9.64,-15,-508,-1278,-4001,-894,-2287,-3895,-9769,24.78,-11.71,-10.83,"單日成交金額低於5,000萬元；營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
478,1519,華城,TWSE,電機機械,排除,27.1,100,655,655,-25.78,-2.69,21.2,71.74,144.13,3.29,47.49,26.5,1.74,12,-23,-26,-25,-259,-288,0,134,346,-901,-4693,-31,-52,-593,-962,0,4,-34060000,-95,-148,18.09,-286,-237,-556,-3816,202,493,-159,-3459,27.55,-12.26,-9.15,營收動能同步衰退；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
479,5292,華懋,TWSE,綠能環保,排除,26.2,100,167,167,-8.28,-7.9,20.2,58.06,157.89,2.58,17.26,4.07,3.72,1,-15,-16,-16,-13,-15,0,-38,-462,-1045,-898,-15,-16,-17,-19,0,2,-2672000,-16,-50,4.35,-33,-958,-964,-815,-19,-431,-979,-850,25.56,-17,-13.25,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
